initial.dat (written by ASE) 

80 	 atoms 
2  atom types
0.0      11.370278000000001  xlo xhi
0.0      11.370278000000001  ylo yhi
0.0      38.040000999999997  zlo zhi


Atoms 

     1   1                       0                       0      15.000001666299999
     2   1      2.8425695000000002                       0      15.000001666299999
     3   1                       0      2.8425695000000002      15.000001666299999
     4   1      2.8425695000000002      2.8425695000000002      15.000001666299999
     5   1      1.4212847500000001      1.4212847500000001           17.0127627872
     6   1      4.2638542499999996      1.4212847500000001           17.0127627872
     7   1      1.4212847500000001      4.2638542499999996           17.0127627872
     8   1      4.2638542499999996      4.2638542499999996           17.0127627872
     9   1                       0                       0      19.059276800999999
    10   1      2.8425695000000002                       0      19.059276800999999
    11   1                       0      2.8425695000000002      19.059276800999999
    12   1      2.8425695000000002      2.8425695000000002      19.059276800999999
    13   1                       0                       0           22.4201489294
    14   1      2.8425695000000002                       0           22.4201489294
    15   1                       0      2.8425695000000002           22.4201489294
    16   1      2.8425695000000002      2.8425695000000002           22.4201489294
    17   1                       0      5.6851390000000004      15.000001666299999
    18   1      2.8425695000000002      5.6851390000000004      15.000001666299999
    19   1                       0      8.5277084999999992      15.000001666299999
    20   1      2.8425695000000002      8.5277084999999992      15.000001666299999
    21   1      1.4212847500000001      7.1064237500000003           17.0127627872
    22   1      4.2638542499999996      7.1064237500000003           17.0127627872
    23   1      1.4212847500000001      9.9489932499999991           17.0127627872
    24   1      4.2638542499999996      9.9489932499999991           17.0127627872
    25   1                       0      5.6851390000000004      19.059276800999999
    26   1      2.8425695000000002      5.6851390000000004      19.059276800999999
    27   1                       0      8.5277084999999992      19.059276800999999
    28   1      2.8425695000000002      8.5277084999999992      19.059276800999999
    29   1                       0      5.6851390000000004           22.4201489294
    30   1      2.8425695000000002      5.6851390000000004           22.4201489294
    31   1                       0      8.5277084999999992           22.4201489294
    32   1      2.8425695000000002      8.5277084999999992           22.4201489294
    33   1      5.6851390000000004                       0      15.000001666299999
    34   1      8.5277084999999992                       0      15.000001666299999
    35   1      5.6851390000000004      2.8425695000000002      15.000001666299999
    36   1      8.5277084999999992      2.8425695000000002      15.000001666299999
    37   1      7.1064237500000003      1.4212847500000001           17.0127627872
    38   1      9.9489932499999991      1.4212847500000001           17.0127627872
    39   1      7.1064237500000003      4.2638542499999996           17.0127627872
    40   1      9.9489932499999991      4.2638542499999996           17.0127627872
    41   1      5.6851390000000004                       0      19.059276800999999
    42   1      8.5277084999999992                       0      19.059276800999999
    43   1      5.6851390000000004      2.8425695000000002      19.059276800999999
    44   1      8.5277084999999992      2.8425695000000002      19.059276800999999
    45   1      5.6851390000000004                       0           22.4201489294
    46   1      8.5277084999999992                       0           22.4201489294
    47   1      5.6851390000000004      2.8425695000000002           22.4201489294
    48   1      8.5277084999999992      2.8425695000000002           22.4201489294
    49   1      5.6851390000000004      5.6851390000000004      15.000001666299999
    50   1      8.5277084999999992      5.6851390000000004      15.000001666299999
    51   1      5.6851390000000004      8.5277084999999992      15.000001666299999
    52   1      8.5277084999999992      8.5277084999999992      15.000001666299999
    53   1      7.1064237500000003      7.1064237500000003           17.0127627872
    54   1      9.9489932499999991      7.1064237500000003           17.0127627872
    55   1      7.1064237500000003      9.9489932499999991           17.0127627872
    56   1      9.9489932499999991      9.9489932499999991           17.0127627872
    57   1      5.6851390000000004      5.6851390000000004      19.059276800999999
    58   1      8.5277084999999992      5.6851390000000004      19.059276800999999
    59   1      5.6851390000000004      8.5277084999999992      19.059276800999999
    60   1      8.5277084999999992      8.5277084999999992      19.059276800999999
    61   1      5.6851390000000004      5.6851390000000004           22.4201489294
    62   1      8.5277084999999992      5.6851390000000004           22.4201489294
    63   1      5.6851390000000004      8.5277084999999992           22.4201489294
    64   1      8.5277084999999992      8.5277084999999992           22.4201489294
    65   2      1.4212847500000001      1.4212847500000001      20.760539765800001
    66   2      4.2638542499999996      1.4212847500000001      20.760539765800001
    67   2      1.4212847500000001      4.2638542499999996      20.760539765800001
    68   2      4.2638542499999996      4.2638542499999996      20.760539765800001
    69   2      1.4212847500000001      7.1064237500000003      20.760539765800001
    70   2      4.2638542499999996      7.1064237500000003      20.760539765800001
    71   2      1.4212847500000001      9.9489932499999991      20.760539765800001
    72   2      4.2638542499999996      9.9489932499999991      20.760539765800001
    73   2      7.1064237500000003      1.4212847500000001      20.760539765800001
    74   2      9.9489932499999991      1.4212847500000001      20.760539765800001
    75   2      7.1064237500000003      4.2638542499999996      20.760539765800001
    76   2      9.9489932499999991      4.2638542499999996      20.760539765800001
    77   2      7.1064237500000003      7.1064237500000003      20.760539765800001
    78   2      9.9489932499999991      7.1064237500000003      20.760539765800001
    79   2      7.1064237500000003      9.9489932499999991      20.760539765800001
    80   2      9.9489932499999991      9.9489932499999991      20.760539765800001
